date,symbol,open,high,low,close,volume,market,exchange,asset_type,name,sector,country,currency
2025-03-18,PEP,44.08,50.36,43.2,49.37,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-03-19,PEP,51.68,60.09,50.65,58.91,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-03-20,PEP,62.06,73.42,60.82,71.99,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-03-21,PEP,76.3,91.84,74.78,90.04,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-03-24,PEP,84.64,86.33,68.01,69.4,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-03-25,PEP,65.7,67.01,54.08,55.19,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-03-26,PEP,52.61,53.67,44.34,45.25,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-03-27,PEP,43.44,44.31,37.46,38.22,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-03-28,PEP,36.95,37.69,32.59,33.26,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-03-31,PEP,32.81,33.47,30.87,31.5,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-04-01,PEP,33.6,41.13,32.93,40.32,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-04-02,PEP,37.63,38.38,29.5,30.11,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-04-03,PEP,28.3,28.87,22.74,23.21,1667250,NASDAQ,NASDAQ,stock,PepsiCo Inc.,Consumer Staples,United States,USD
2025-03-04,COST,456.68,465.81,420.69,429.28,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-05,COST,423.56,432.03,398.48,406.61,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-06,COST,403.9,411.98,387.91,395.82,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-07,COST,395.82,403.74,387.91,395.82,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-10,COST,403.74,436.52,395.67,427.97,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-11,COST,439.38,484.02,430.59,474.53,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-12,COST,490.35,550.17,480.54,539.38,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-13,COST,560.96,640.84,549.74,628.27,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-14,COST,657.59,764.64,644.44,749.65,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-17,COST,799.63,978.75,783.64,959.55,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-18,COST,895.58,913.5,702.14,716.47,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-19,COST,673.48,686.95,541.21,552.25,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-20,COST,522.8,533.26,430.37,439.15,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-21,COST,418.66,427.03,352.84,360.05,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-24,COST,350.44,357.45,315.96,322.41,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-25,COST,315.96,322.28,291.06,297.0,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-26,COST,293.04,298.9,275.69,281.32,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-27,COST,279.45,285.03,268.38,273.86,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-28,COST,273.86,279.33,268.38,273.86,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-03-31,COST,279.33,302.02,273.75,296.09,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-04-01,COST,284.25,289.94,245.14,250.14,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-04-02,COST,241.8,246.64,213.27,217.62,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
2025-04-03,COST,211.82,216.06,190.98,194.87,983250,NASDAQ,NASDAQ,stock,Costco Wholesale Corporation,Consumer Staples,United States,USD
