date,symbol,open,high,low,close,volume,market,exchange,asset_type,name,sector,country,currency
2025-03-11,JUB,95.73,98.62,93.82,96.69,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-12,JUB,96.88,99.81,94.94,97.85,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-13,JUB,98.05,101.01,96.09,99.03,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-14,JUB,99.23,102.22,97.24,100.22,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-17,JUB,100.42,103.45,98.41,101.42,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-18,JUB,101.63,104.69,99.59,102.64,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-19,JUB,102.85,105.95,100.79,103.88,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-20,JUB,104.08,107.23,102.0,105.12,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-21,JUB,105.33,108.52,103.23,106.39,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-24,JUB,106.6,109.82,104.47,107.67,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-25,JUB,107.88,111.14,105.72,108.96,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-26,JUB,109.18,112.48,106.99,110.27,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-27,JUB,110.49,113.83,108.28,111.6,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-28,JUB,111.82,115.2,109.58,112.94,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-31,JUB,113.16,116.58,110.9,114.29,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-04-01,JUB,114.52,117.98,112.23,115.67,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-04-02,JUB,115.9,119.4,113.58,117.06,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-04-03,JUB,117.29,120.83,114.95,118.47,29925,NSE,Nairobi Securities Exchange,stock,Jubilee Holdings,Insurance,Kenya,KES
2025-03-04,SCBK,97.34,106.24,95.4,104.16,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-05,SCBK,105.62,115.27,103.5,113.01,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-06,SCBK,114.59,125.07,112.3,122.61,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-07,SCBK,124.33,135.69,121.84,133.03,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-10,SCBK,134.9,147.22,132.2,144.34,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-11,SCBK,146.36,159.74,143.43,156.6,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-12,SCBK,158.8,173.31,155.62,169.91,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-13,SCBK,172.29,188.04,168.84,184.35,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-14,SCBK,186.93,204.02,183.19,200.02,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-17,SCBK,202.82,221.35,198.76,217.01,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-18,SCBK,220.05,240.17,215.65,235.46,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-19,SCBK,238.75,260.57,233.98,255.47,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-20,SCBK,259.04,282.72,253.86,277.17,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-21,SCBK,281.06,306.74,275.43,300.73,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-24,SCBK,304.94,332.81,298.84,326.29,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-25,SCBK,330.85,361.09,324.24,354.01,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-26,SCBK,358.97,391.78,351.79,384.1,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-27,SCBK,389.47,425.07,381.68,416.74,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-28,SCBK,422.57,461.19,414.12,452.15,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-03-31,SCBK,458.48,500.39,449.31,490.58,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-04-01,SCBK,497.44,542.91,487.49,532.26,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-04-02,SCBK,539.72,589.05,528.92,577.5,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
2025-04-03,SCBK,585.58,639.1,573.87,626.57,86355,NSE,Nairobi Securities Exchange,stock,Standard Chartered Bank Kenya,Banking,Kenya,KES
