date,symbol,open,high,low,close,volume,market,exchange,asset_type,name,sector,country,currency
2025-03-13,ORWE,13.23,14.31,12.97,14.03,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-14,ORWE,14.2,15.35,13.91,15.05,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-17,ORWE,15.23,16.46,14.92,16.14,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-18,ORWE,16.34,17.66,16.01,17.32,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-19,ORWE,17.52,18.95,17.17,18.57,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-20,ORWE,18.8,20.32,18.42,19.93,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-21,ORWE,20.16,21.8,19.76,21.37,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-24,ORWE,21.63,23.39,21.2,22.93,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-25,ORWE,23.2,25.09,22.74,24.6,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-26,ORWE,24.89,26.91,24.39,26.39,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-27,ORWE,26.7,28.87,26.17,28.3,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-28,ORWE,28.64,30.97,28.07,30.36,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-31,ORWE,30.73,33.22,30.11,32.57,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-04-01,ORWE,32.96,35.64,32.3,34.94,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-04-02,ORWE,35.36,38.23,34.65,37.48,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-04-03,ORWE,37.93,41.01,37.17,40.2,115425,EGX,Egyptian Exchange,stock,Oriental Weavers,Consumer Goods,Egypt,EGP
2025-03-04,ABUK,29.29,31.37,28.7,30.75,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-05,ABUK,31.06,33.27,30.44,32.62,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-06,ABUK,32.94,35.28,32.28,34.59,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-07,ABUK,34.93,37.41,34.24,36.68,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-10,ABUK,37.05,39.68,36.31,38.9,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-11,ABUK,39.29,42.08,38.5,41.25,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-12,ABUK,41.67,44.62,40.83,43.75,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-13,ABUK,44.19,47.32,43.3,46.4,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-14,ABUK,46.86,50.19,45.92,49.2,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-17,ABUK,49.7,53.22,48.7,52.18,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-18,ABUK,52.7,56.44,51.65,55.34,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-19,ABUK,55.89,59.86,54.77,58.68,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-20,ABUK,59.27,63.48,58.09,62.24,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-21,ABUK,62.86,67.32,61.6,66.0,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-24,ABUK,66.66,71.39,65.33,69.99,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-25,ABUK,70.69,75.71,69.28,74.23,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-26,ABUK,74.97,80.29,73.47,78.72,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-27,ABUK,79.51,85.15,77.92,83.48,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-28,ABUK,84.32,90.3,82.63,88.53,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-03-31,ABUK,89.42,95.77,87.63,93.89,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-04-01,ABUK,94.83,101.56,92.93,99.57,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-04-02,ABUK,100.56,107.7,98.55,105.59,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
2025-04-03,ABUK,106.65,114.22,104.52,111.98,431775,EGX,Egyptian Exchange,stock,Abou Kir Fertilizers,Materials,Egypt,EGP
