date,symbol,open,high,low,close,volume,market,exchange,asset_type,name,sector,country,currency
2025-03-27,UBA,47.16,48.1,45.75,46.69,22230,NGX,Nigerian Stock Exchange,stock,United Bank for Africa,Banking,Nigeria,NGN
2025-03-28,UBA,46.6,47.53,45.21,46.13,22230,NGX,Nigerian Stock Exchange,stock,United Bank for Africa,Banking,Nigeria,NGN
2025-03-31,UBA,46.04,46.96,44.67,45.58,22230,NGX,Nigerian Stock Exchange,stock,United Bank for Africa,Banking,Nigeria,NGN
2025-04-01,UBA,45.49,46.4,44.13,45.03,22230,NGX,Nigerian Stock Exchange,stock,United Bank for Africa,Banking,Nigeria,NGN
2025-04-02,UBA,44.94,45.84,43.6,44.49,22230,NGX,Nigerian Stock Exchange,stock,United Bank for Africa,Banking,Nigeria,NGN
2025-04-03,UBA,44.4,45.29,43.08,43.96,22230,NGX,Nigerian Stock Exchange,stock,United Bank for Africa,Banking,Nigeria,NGN
2025-03-04,ACCESSCORP,60.39,61.6,56.22,57.37,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-05,ACCESSCORP,56.8,57.93,52.88,53.96,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-06,ACCESSCORP,53.42,54.49,49.73,50.75,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-07,ACCESSCORP,50.24,51.24,46.77,47.73,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-10,ACCESSCORP,47.25,48.19,43.99,44.89,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-11,ACCESSCORP,44.44,45.33,41.37,42.22,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-12,ACCESSCORP,41.79,42.63,38.91,39.7,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-13,ACCESSCORP,39.31,40.09,36.6,37.34,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-14,ACCESSCORP,36.97,37.71,34.42,35.12,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-17,ACCESSCORP,34.77,35.46,32.37,33.03,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-18,ACCESSCORP,32.7,33.35,30.44,31.07,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-19,ACCESSCORP,30.75,31.37,28.63,29.22,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-20,ACCESSCORP,28.92,29.5,26.93,27.48,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-21,ACCESSCORP,27.2,27.75,25.33,25.84,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-24,ACCESSCORP,25.59,26.1,23.82,24.31,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-25,ACCESSCORP,24.06,24.54,22.4,22.86,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-26,ACCESSCORP,22.63,23.08,21.07,21.5,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-27,ACCESSCORP,21.28,21.71,19.82,20.22,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-28,ACCESSCORP,20.02,20.42,18.64,19.02,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-31,ACCESSCORP,18.83,19.2,17.53,17.89,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-04-01,ACCESSCORP,17.71,18.06,16.49,16.82,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-04-02,ACCESSCORP,16.65,16.99,15.5,15.82,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-04-03,ACCESSCORP,15.66,15.98,14.58,14.88,44460,NGX,Nigerian Stock Exchange,stock,Access Holdings PLC,Banking,Nigeria,NGN
2025-03-04,SEPLAT,80.19,81.79,74.66,76.18,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-05,SEPLAT,75.42,76.93,70.21,71.65,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-06,SEPLAT,70.93,72.35,66.04,67.38,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-07,SEPLAT,66.71,68.05,62.11,63.38,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-10,SEPLAT,62.74,64.0,58.41,59.6,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-11,SEPLAT,59.01,60.19,54.94,56.06,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-12,SEPLAT,55.5,56.61,51.67,52.72,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-13,SEPLAT,52.2,53.24,48.59,49.59,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-14,SEPLAT,49.09,50.07,45.7,46.64,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-17,SEPLAT,46.17,47.09,42.98,43.86,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-18,SEPLAT,43.42,44.29,40.43,41.25,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-19,SEPLAT,40.84,41.66,38.02,38.8,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-20,SEPLAT,38.41,39.18,35.76,36.49,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-21,SEPLAT,36.12,36.85,33.63,34.32,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-24,SEPLAT,33.97,34.65,31.63,32.28,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-25,SEPLAT,31.95,32.59,29.75,30.35,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-26,SEPLAT,30.05,30.65,27.98,28.55,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-27,SEPLAT,28.26,28.83,26.31,26.85,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-28,SEPLAT,26.58,27.11,24.75,25.25,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-03-31,SEPLAT,25.0,25.5,23.27,23.75,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-04-01,SEPLAT,23.51,23.98,21.89,22.34,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-04-02,SEPLAT,22.11,22.56,20.59,21.01,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
2025-04-03,SEPLAT,20.8,21.21,19.36,19.76,57285,NGX,Nigerian Stock Exchange,stock,Seplat Energy PLC,Energy,Nigeria,NGN
