date,symbol,open,high,low,close,volume,market,exchange,asset_type,name,sector,country,currency
2025-03-04,LBV,528.32,582.0,517.75,570.59,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-05,LBV,579.71,638.61,568.12,626.09,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-06,LBV,636.11,700.74,623.39,687.0,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-07,LBV,697.99,768.91,684.03,753.83,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-10,LBV,765.89,843.71,750.57,827.16,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-11,LBV,840.4,925.78,823.59,907.63,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-12,LBV,922.15,1015.84,903.71,995.92,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-13,LBV,1011.86,1114.66,991.62,1092.81,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-14,LBV,1110.29,1223.1,1088.09,1199.11,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-17,LBV,1218.3,1342.08,1193.93,1315.76,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-18,LBV,1336.82,1472.64,1310.08,1443.76,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-19,LBV,1466.86,1615.89,1437.52,1584.21,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-20,LBV,1609.56,1773.09,1577.37,1738.32,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-21,LBV,1766.14,1945.58,1730.81,1907.43,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-24,LBV,1937.95,2134.84,1899.19,2092.98,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-25,LBV,2126.47,2342.52,2083.94,2296.59,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-26,LBV,2333.33,2570.4,2286.66,2520.0,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-27,LBV,2560.32,2820.45,2509.11,2765.14,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-28,LBV,2809.39,3094.82,2753.2,3034.14,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-31,LBV,3082.68,3395.88,3021.03,3329.3,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-04-01,LBV,3382.57,3726.24,3314.91,3653.17,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-04-02,LBV,3711.62,4088.72,3637.39,4008.55,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-04-03,LBV,4072.69,4486.47,3991.24,4398.5,32490,CSE,Casablanca Stock Exchange,stock,Label Vie,Retail,Morocco,MAD
2025-03-04,MNG,495.88,536.15,485.96,525.63,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-05,MNG,531.94,575.13,521.3,563.86,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-06,MNG,570.62,616.96,559.21,604.86,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-07,MNG,612.12,661.82,599.88,648.85,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-10,MNG,656.63,709.95,643.5,696.03,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-11,MNG,704.38,761.58,690.29,746.65,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-12,MNG,755.61,816.96,740.49,800.94,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-13,MNG,810.55,876.37,794.34,859.19,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-14,MNG,869.5,940.1,852.11,921.67,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-17,MNG,932.73,1008.46,914.07,988.69,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-18,MNG,1000.55,1081.8,980.54,1060.59,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-19,MNG,1073.31,1160.47,1051.85,1137.71,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-20,MNG,1151.37,1244.86,1128.34,1220.45,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-21,MNG,1235.09,1335.38,1210.39,1309.2,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-24,MNG,1324.91,1432.49,1298.41,1404.4,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-25,MNG,1421.26,1536.66,1392.83,1506.53,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-26,MNG,1524.61,1648.41,1494.12,1616.09,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-27,MNG,1635.48,1768.28,1602.77,1733.61,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-28,MNG,1754.41,1896.87,1719.32,1859.68,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-03-31,MNG,1881.99,2034.81,1844.35,1994.91,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-04-01,MNG,2018.85,2182.78,1978.47,2139.98,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-04-02,MNG,2165.66,2341.51,2122.35,2295.6,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
2025-04-03,MNG,2323.15,2511.79,2276.69,2462.54,30780,CSE,Casablanca Stock Exchange,stock,Managem,Mining,Morocco,MAD
